rank_emul	user	Psi_emul	out_deg	in_deg	R_tweet	R_rtweet
24247	1547114	1.0158897747159762e-07	2	5	9.5189347413437e-09	7.61514779307496e-08
24248	39836	1.0158691155645664e-07	21	2	1.90378694826874e-08	1.90378694826874e-08
24249	1348224	1.0158402921436995e-07	6	1	1.90378694826874e-08	9.5189347413437e-09
24250	267782	1.015438326111805e-07	10	9	2.8556804224031098e-08	1.1422721689612439e-07
24251	804862	1.01542199757289e-07	2	1	9.5189347413437e-09	9.5189347413437e-09
24252	1383694	1.0148070505986278e-07	18	2	9.5189347413437e-09	1.90378694826874e-08
24253	1642835	1.0147562191470497e-07	6	3	3.80757389653748e-08	2.8556804224031098e-08
24254	808824	1.0147472029538224e-07	36	62	9.5189347413437e-09	6.187307581873405e-07
24255	1436255	1.014640854469934e-07	13	0	1.90378694826874e-08	0.0
24256	68534	1.0144107640585296e-07	1	23	6.663254318940589e-08	2.9508697698165467e-07
24257	1142287	1.0142561398943709e-07	6	0	1.90378694826874e-08	0.0
24258	1105177	1.0142481176122085e-07	3	3	9.5189347413437e-09	2.8556804224031098e-08
24259	957798	1.0140547309165388e-07	9	3	9.5189347413437e-09	2.8556804224031098e-08
24260	807	1.0139879258942832e-07	16	61	1.90378694826874e-08	1.5135106238736483e-06
24261	1391203	1.0131798052052937e-07	28	1	1.90378694826874e-08	1.90378694826874e-07
24262	620777	1.0131145620432824e-07	66	11	9.5189347413437e-09	1.427840211201555e-07
24263	1605623	1.0130110533052914e-07	12	9	9.5189347413437e-09	9.5189347413437e-08
24264	579076	1.0126881032030149e-07	6	10	9.5189347413437e-09	9.5189347413437e-08
24265	1216278	1.0122896158598454e-07	7	11	9.5189347413437e-09	1.0470828215478069e-07
24266	323044	1.0120152964060764e-07	12	5	9.5189347413437e-09	4.75946737067185e-08
24267	118604	1.0111781393152782e-07	18	3	1.90378694826874e-08	4.75946737067185e-08
24268	46587	1.0109965375650859e-07	2	4	1.90378694826874e-08	6.663254318940589e-08
24269	1645542	1.0104834664749229e-07	3	16	9.5189347413437e-09	1.618218906028429e-07
24270	372981	1.0098819373000299e-07	25	4	2.8556804224031098e-08	4.75946737067185e-08
24271	51193	1.0097679924958633e-07	10	20	9.5189347413437e-09	3.046059117229984e-07
24272	638509	1.0097425057764264e-07	42	5	9.5189347413437e-09	4.75946737067185e-08
24273	55850	1.0096657616435268e-07	21	4	1.90378694826874e-08	4.75946737067185e-08
24274	1640565	1.0094963708006974e-07	11	2	9.5189347413437e-09	1.90378694826874e-08
24275	1604506	1.0093514017725926e-07	18	9	1.90378694826874e-08	8.56704126720933e-08
24276	449291	1.0091476500043942e-07	20	37	2.8556804224031098e-08	4.5690886758449757e-07
24277	1298128	1.0091215243421309e-07	3	0	1.90378694826874e-08	0.0
24278	220605	1.0090182995787303e-07	18	1	1.90378694826874e-08	1.90378694826874e-08
24279	81070	1.0086882501117082e-07	13	50	9.5189347413437e-09	5.425792802565909e-07
24280	308751	1.0082841542703898e-07	1	10	9.5189347413437e-09	9.5189347413437e-08
24281	826529	1.0082523491163297e-07	3	93	9.5189347413437e-09	1.075639625771838e-06
24282	1618273	1.008191649547755e-07	7	8	2.8556804224031098e-08	1.237461516374681e-07
24283	511247	1.008058323477833e-07	11	3	3.80757389653748e-08	2.8556804224031098e-08
24284	1268477	1.0079649668314287e-07	8	13	9.5189347413437e-09	1.713408253441866e-07
24285	864077	1.0075499379684022e-07	34	22	9.5189347413437e-09	2.474923032749362e-07
24286	1305578	1.0074463582367639e-07	30	2	9.5189347413437e-09	1.90378694826874e-08
24287	6264	1.0068946666023851e-07	3	18	9.5189347413437e-09	2.379733685335925e-07
24288	1579810	1.0051279186918004e-07	3	6	9.5189347413437e-09	5.7113608448062197e-08
24289	29739	1.004976773216367e-07	9	21	9.5189347413437e-09	2.189354990509051e-07
24290	900646	1.0045008318038234e-07	10	80	9.5189347413437e-09	1.1327532342199003e-06
24291	199455	1.0043392502622138e-07	3	0	9.5189347413437e-09	0.0
24292	852582	1.0042638550086158e-07	3	49	9.5189347413437e-09	5.235414107739035e-07
24293	1680869	1.0033188585673316e-07	9	19	9.5189347413437e-09	2.2845443379224879e-07
24294	1628446	1.0018022212767335e-07	30	9	3.80757389653748e-08	2.0941656430956138e-07
24295	974381	1.0016151530156878e-07	9	0	9.5189347413437e-09	0.0
24296	278667	1.0015410356477439e-07	7	23	5.7113608448062197e-08	2.570112380162799e-07
24297	749856	1.0011284205687307e-07	7	0	9.5189347413437e-09	0.0
24298	402654	9.995473920398904e-08	7	0	1.90378694826874e-08	0.0
24299	1644968	9.989458628649974e-08	4	0	9.5189347413437e-09	0.0
24300	490395	9.985950832529183e-08	1	26	4.75946737067185e-08	2.6653017275762357e-07
24301	887875	9.982941411813533e-08	4	8	9.5189347413437e-09	8.56704126720933e-08
24302	524372	9.982900945434481e-08	3	20	1.90378694826874e-08	1.998976295682177e-07
24303	1127956	9.982166161183313e-08	3	5	9.5189347413437e-09	4.75946737067185e-08
24304	1173365	9.980149231659097e-08	9	2	1.90378694826874e-08	1.90378694826874e-08
24305	791408	9.978397108439887e-08	8	1	9.5189347413437e-09	1.90378694826874e-08
24306	108807	9.974878663271979e-08	1	2	9.5189347413437e-09	1.90378694826874e-08
24307	1179790	9.974734546167643e-08	15	0	9.5189347413437e-09	0.0
24308	19084	9.972572789602612e-08	40	99	9.5189347413437e-09	1.1137153647372129e-06
24309	508445	9.971597336886571e-08	7	21	1.90378694826874e-08	2.760491074989673e-07
24310	1323175	9.970212960761181e-08	17	9	9.5189347413437e-09	8.56704126720933e-08
24311	781723	9.964214707487645e-08	20	6	1.90378694826874e-08	6.663254318940589e-08
24312	1428746	9.963945641563789e-08	7	5	9.5189347413437e-09	1.1422721689612439e-07
24313	1663159	9.960871616628951e-08	4	6	9.5189347413437e-09	5.7113608448062197e-08
24314	1259722	9.958844747994088e-08	27	28	9.5189347413437e-09	4.664278023258413e-07
24315	1665334	9.950808267102092e-08	5	0	1.90378694826874e-08	0.0
24316	1594413	9.945604432743583e-08	3	0	9.5189347413437e-09	0.0
24317	1204956	9.943697543372918e-08	5	34	9.5189347413437e-09	4.283520633604665e-07
24318	71762	9.943619450360719e-08	4	32	9.5189347413437e-09	3.236437812056858e-07
24319	561006	9.941869456950934e-08	9	5	9.5189347413437e-09	4.75946737067185e-08
24320	246130	9.940803842302622e-08	28	19	1.90378694826874e-08	2.379733685335925e-07
24321	62685	9.939212164726662e-08	17	4	3.80757389653748e-08	3.80757389653748e-08
24322	1604441	9.930443739329396e-08	7	2	9.5189347413437e-09	2.8556804224031098e-08
24323	90938	9.929696886158165e-08	4	47	9.5189347413437e-09	4.75946737067185e-07
24324	1445166	9.91829175669439e-08	19	3	9.5189347413437e-09	2.8556804224031098e-08
24325	1252749	9.917735876434812e-08	7	28	9.5189347413437e-09	2.9508697698165467e-07
24326	24308	9.916055456799533e-08	3	53	9.5189347413437e-09	5.330603455152471e-07
24327	1695196	9.914884061616512e-08	2	2	9.5189347413437e-09	1.90378694826874e-08
24328	1325120	9.913410943431805e-08	22	7	9.5189347413437e-09	7.61514779307496e-08
24329	535570	9.912619364262674e-08	9	3	9.5189347413437e-09	3.80757389653748e-08
24330	564688	9.911996749974486e-08	2	27	9.5189347413437e-09	2.85568042240311e-07
24331	1786764	9.910797667268955e-08	20	0	6.663254318940589e-08	0.0
24332	782819	9.910364606019477e-08	18	3	9.5189347413437e-09	2.8556804224031098e-08
24333	1724152	9.909443818411976e-08	11	0	3.80757389653748e-08	0.0
24334	1490120	9.906752449236926e-08	7	19	9.5189347413437e-09	1.998976295682177e-07
24335	591583	9.903295768542306e-08	4	4	1.90378694826874e-08	5.7113608448062197e-08
24336	1091027	9.903251042544406e-08	9	0	9.5189347413437e-09	0.0
24337	718508	9.898937468524994e-08	8	7	1.90378694826874e-08	6.663254318940589e-08
24338	1455207	9.893827345781124e-08	6	21	9.5189347413437e-09	2.0941656430956138e-07
24339	288004	9.891063563085672e-08	9	7	1.90378694826874e-08	6.663254318940589e-08
24340	1072160	9.888744910559766e-08	6	2	9.5189347413437e-09	3.80757389653748e-08
24341	20171	9.887026154354858e-08	16	0	1.90378694826874e-08	0.0
24342	295493	9.883379210685056e-08	11	3	9.5189347413437e-09	2.8556804224031098e-08
24343	1231662	9.87948591905858e-08	6	0	9.5189347413437e-09	0.0
24344	339710	9.878998902637035e-08	2	49	9.5189347413437e-09	6.282496929286842e-07
24345	1159923	9.87836137968288e-08	36	45	9.5189347413437e-09	6.377686276700279e-07
24346	798364	9.877900630910893e-08	3	45	9.5189347413437e-09	4.664278023258413e-07
24347	490485	9.876438871709779e-08	27	45	9.5189347413437e-09	4.949846065498724e-07
24348	187159	9.876262097527614e-08	2	2	9.5189347413437e-09	1.90378694826874e-08
24349	565772	9.876142118263413e-08	3	30	9.5189347413437e-09	3.141248464643421e-07
24350	1138285	9.871082401009238e-08	4	1	2.8556804224031098e-08	9.5189347413437e-09
24351	893085	9.862557483822746e-08	8	16	9.5189347413437e-09	1.8085976008553029e-07
24352	1552774	9.857935797373375e-08	4	0	2.8556804224031098e-08	0.0
24353	852422	9.853554779388878e-08	16	22	9.5189347413437e-09	2.570112380162799e-07
24354	1017381	9.853310561241629e-08	11	7	9.5189347413437e-09	1.0470828215478069e-07
24355	469333	9.852633991781375e-08	19	55	9.5189347413437e-09	6.282496929286842e-07
24356	228672	9.851263104449004e-08	20	0	9.5189347413437e-09	0.0
24357	222047	9.847983907873023e-08	8	20	3.80757389653748e-08	2.379733685335925e-07
24358	1584835	9.847163931244908e-08	2	35	9.5189347413437e-09	3.712384549124043e-07
24359	58356	9.846205517004257e-08	50	61	9.5189347413437e-09	6.758443666354027e-07
24360	761607	9.845223674859942e-08	9	0	2.8556804224031098e-08	0.0
24361	372896	9.842393158135876e-08	28	2	2.8556804224031098e-08	1.90378694826874e-08
24362	1347029	9.841715878739152e-08	22	5	9.5189347413437e-09	5.7113608448062197e-08
24363	1523192	9.839569030840087e-08	11	22	9.5189347413437e-09	3.236437812056858e-07
24364	563243	9.836075433448786e-08	4	10	9.5189347413437e-09	9.5189347413437e-08
24365	398294	9.831594314421375e-08	16	16	8.56704126720933e-08	1.523029558614992e-07
24366	3493	9.831533259884565e-08	19	35	4.75946737067185e-08	3.522005854297169e-07
24367	23747	9.829790365839526e-08	10	29	9.5189347413437e-09	3.712384549124043e-07
24368	1455963	9.828870288168499e-08	8	3	1.90378694826874e-08	2.8556804224031098e-08
24369	739738	9.821085834724974e-08	8	0	2.8556804224031098e-08	0.0
24370	1468104	9.81821485162186e-08	14	36	9.5189347413437e-09	3.80757389653748e-07
24371	1640561	9.816972462791384e-08	14	3	9.5189347413437e-09	3.80757389653748e-08
24372	69803	9.816043155946188e-08	6	40	2.8556804224031098e-08	4.473899328431539e-07
24373	235936	9.81592104687256e-08	25	14	1.90378694826874e-08	1.427840211201555e-07
24374	858117	9.811043073355876e-08	17	59	9.5189347413437e-09	6.472875624113716e-07
24375	1662024	9.811036683927605e-08	2	1	1.90378694826874e-08	9.5189347413437e-09
24376	73211	9.810186889967559e-08	3	44	9.5189347413437e-09	4.5690886758449757e-07
24377	354439	9.808820262254034e-08	10	1	9.5189347413437e-09	1.90378694826874e-08
24378	214493	9.808520669061771e-08	10	2	9.5189347413437e-09	1.90378694826874e-08
24379	539198	9.800818568249293e-08	5	0	9.5189347413437e-09	0.0
24380	500718	9.7896846345188e-08	6	19	9.5189347413437e-09	1.90378694826874e-07
24381	478515	9.786430285719429e-08	27	14	1.90378694826874e-08	1.3326508637881179e-07
24382	876329	9.785579781822907e-08	7	26	9.5189347413437e-09	3.522005854297169e-07
24383	301235	9.785058688450582e-08	2	93	1.90378694826874e-08	1.2184236468919935e-06
24384	1000535	9.781987503261644e-08	2	19	2.8556804224031098e-08	2.189354990509051e-07
24385	1004105	9.780850894965876e-08	6	2	1.90378694826874e-08	1.90378694826874e-08
24386	617247	9.780576149550222e-08	17	22	9.5189347413437e-09	2.0941656430956138e-07
24387	601124	9.774465016377229e-08	8	30	6.663254318940589e-08	7.90071583531527e-07
24388	1452706	9.774015626588831e-08	21	26	9.5189347413437e-09	2.474923032749362e-07
24389	297337	9.772212387943455e-08	1	25	9.5189347413437e-09	3.046059117229984e-07
24390	47362	9.771989467890445e-08	2	18	2.8556804224031098e-08	1.713408253441866e-07
24391	1319355	9.767781674405742e-08	15	12	9.5189347413437e-09	1.237461516374681e-07
24392	227383	9.766760785755326e-08	2	70	9.5189347413437e-09	7.329579750834649e-07
24393	760830	9.760051886070754e-08	3	1	9.5189347413437e-09	1.90378694826874e-08
24394	122090	9.750058110318401e-08	14	19	9.5189347413437e-09	2.2845443379224879e-07
24395	441080	9.749359532827435e-08	3	34	9.5189347413437e-09	4.75946737067185e-07
24396	1256947	9.746972726399971e-08	20	20	1.90378694826874e-08	2.189354990509051e-07
24397	704849	9.74695355811516e-08	8	67	9.5189347413437e-09	6.948822361180901e-07
24398	217055	9.741301043904731e-08	4	49	1.90378694826874e-08	5.045035412912161e-07
24399	537082	9.739919507525241e-08	3	6	9.5189347413437e-09	6.663254318940589e-08
24400	249386	9.738623873459172e-08	4	43	9.5189347413437e-09	4.5690886758449757e-07
24401	1650425	9.73537307434217e-08	1	1	9.5189347413437e-09	9.5189347413437e-09
24402	991636	9.733011825627792e-08	11	0	3.80757389653748e-08	0.0
24403	1594825	9.732270651948352e-08	24	17	9.5189347413437e-09	2.6653017275762357e-07
24404	1656129	9.73143079709895e-08	10	20	9.5189347413437e-09	1.998976295682177e-07
24405	1035117	9.72443082345981e-08	5	71	9.5189347413437e-09	7.329579750834649e-07
24406	1474998	9.717007727681834e-08	8	33	9.5189347413437e-09	4.854656718085287e-07
24407	1474743	9.716729432583804e-08	8	1	1.90378694826874e-08	9.5189347413437e-09
24408	462010	9.71240023996195e-08	10	0	9.5189347413437e-09	0.0
24409	1706500	9.711067689199206e-08	4	2	2.8556804224031098e-08	1.90378694826874e-08
24410	435619	9.710053189977063e-08	5	44	9.5189347413437e-09	5.235414107739035e-07
24411	365413	9.701633343388806e-08	13	0	9.5189347413437e-09	0.0
24412	470158	9.693105586456417e-08	6	13	1.90378694826874e-08	1.618218906028429e-07
24413	1029593	9.69117313937267e-08	1	4	9.5189347413437e-09	4.75946737067185e-08
24414	1201486	9.682584327903468e-08	4	23	2.8556804224031098e-08	2.570112380162799e-07
24415	1717990	9.680973482042697e-08	7	1	9.5189347413437e-09	9.5189347413437e-09
24416	821795	9.673498560902076e-08	1	19	9.5189347413437e-09	3.80757389653748e-07
24417	803699	9.671639237275209e-08	2	24	9.5189347413437e-09	2.9508697698165467e-07
24418	1123909	9.669459732298315e-08	7	24	9.5189347413437e-09	7.234390403421211e-07
24419	1559485	9.66658022995751e-08	5	44	9.5189347413437e-09	4.664278023258413e-07
24420	1393611	9.663653871809382e-08	7	31	1.90378694826874e-08	3.331627159470295e-07
24421	174125	9.662582577669273e-08	28	53	9.5189347413437e-09	6.568064971527152e-07
24422	1336788	9.660133296832049e-08	8	3	9.5189347413437e-09	2.8556804224031098e-08
24423	1232182	9.659801756498431e-08	29	1	6.663254318940589e-08	9.5189347413437e-09
24424	86678	9.657179251161413e-08	1	23	9.5189347413437e-09	2.85568042240311e-07
24425	1280097	9.655757248402871e-08	17	4	2.8556804224031098e-08	3.80757389653748e-08
24426	1449744	9.65284579892071e-08	17	2	9.5189347413437e-09	2.8556804224031098e-08
24427	370310	9.651645296342233e-08	13	1	4.75946737067185e-08	9.5189347413437e-09
24428	301181	9.641022516873423e-08	22	77	1.0470828215478069e-07	1.2089047121506498e-06
24429	3943	9.627653703121025e-08	17	32	9.5189347413437e-09	3.712384549124043e-07
24430	437227	9.627329262152152e-08	15	10	9.5189347413437e-09	9.5189347413437e-08
24431	993153	9.627021149722193e-08	12	0	9.5189347413437e-09	0.0
24432	1033070	9.624166495157996e-08	2	0	9.5189347413437e-09	0.0
24433	335280	9.623710715941332e-08	19	8	1.90378694826874e-08	8.56704126720933e-08
24434	714800	9.622193581695199e-08	13	2	9.5189347413437e-09	6.663254318940589e-08
24435	61558	9.619554037882794e-08	2	56	9.5189347413437e-09	5.520982149979346e-07
24436	1267978	9.618120676140661e-08	10	0	9.5189347413437e-09	0.0
24437	1341954	9.617563376008134e-08	19	46	1.90378694826874e-08	1.1613100384439314e-06
24438	1544964	9.615176569580668e-08	13	0	4.75946737067185e-08	0.0
24439	99769	9.614316126573505e-08	6	9	9.5189347413437e-09	8.56704126720933e-08
24440	1451896	9.612012382713564e-08	8	14	9.5189347413437e-09	1.3326508637881179e-07
24441	35524	9.61148206016707e-08	6	12	9.5189347413437e-09	1.1422721689612439e-07
24442	766427	9.61121725386206e-08	8	2	1.90378694826874e-08	1.90378694826874e-08
24443	515032	9.610866545243628e-08	25	2	9.5189347413437e-09	1.90378694826874e-08
24444	919272	9.61017364724446e-08	13	28	9.5189347413437e-09	2.85568042240311e-07
24445	978226	9.60548238702058e-08	1	20	9.5189347413437e-09	2.6653017275762357e-07
24446	1717133	9.603654300598593e-08	2	6	9.5189347413437e-09	6.663254318940589e-08
24447	943758	9.60213361667009e-08	5	9	9.5189347413437e-09	9.5189347413437e-08
24448	263465	9.596412948558103e-08	3	13	9.5189347413437e-09	1.237461516374681e-07
24449	1210863	9.590795931171401e-08	6	14	9.5189347413437e-09	1.618218906028429e-07
24450	1267422	9.587573529513382e-08	3	14	9.5189347413437e-09	1.427840211201555e-07
24451	126421	9.586828096215096e-08	4	7	1.90378694826874e-08	6.663254318940589e-08
24452	458819	9.584126077992928e-08	2	43	9.5189347413437e-09	4.664278023258413e-07
24453	1079994	9.581654789124993e-08	9	10	9.5189347413437e-09	1.90378694826874e-07
24454	540472	9.577967379076139e-08	14	4	9.5189347413437e-09	3.80757389653748e-08
24455	938510	9.577931172315937e-08	27	5	9.5189347413437e-09	9.5189347413437e-08
24456	935497	9.574581692028973e-08	6	37	9.5189347413437e-09	3.997952591364354e-07
24457	1258772	9.573090825432402e-08	18	9	9.5189347413437e-09	8.56704126720933e-08
24458	588571	9.563670678351492e-08	7	14	9.5189347413437e-09	1.523029558614992e-07
24459	564562	9.554572132493557e-08	22	16	9.5189347413437e-09	1.523029558614992e-07
24460	495106	9.55377629370558e-08	5	18	9.5189347413437e-09	1.8085976008553029e-07
24461	867808	9.551052977389176e-08	23	54	9.5189347413437e-09	6.472875624113716e-07
24462	1740807	9.550290505615499e-08	17	7	9.5189347413437e-09	1.427840211201555e-07
24463	1567518	9.549437871909555e-08	1	26	9.5189347413437e-09	2.760491074989673e-07
24464	1490229	9.549378947182167e-08	4	41	9.5189347413437e-09	5.235414107739035e-07
24465	89297	9.545713545164026e-08	13	3	1.90378694826874e-08	2.8556804224031098e-08
24466	1277411	9.54232004881564e-08	6	0	9.5189347413437e-09	0.0
24467	1669102	9.540011335400376e-08	2	0	9.5189347413437e-09	0.0
24468	901182	9.538389840492487e-08	17	88	6.663254318940589e-08	1.1898668426679624e-06
24469	1486319	9.537300797940511e-08	32	34	9.5189347413437e-09	4.473899328431539e-07
24470	237414	9.533702129950978e-08	2	20	9.5189347413437e-09	2.2845443379224879e-07
24471	353156	9.531331652062431e-08	23	36	1.90378694826874e-08	3.80757389653748e-07
24472	244324	9.529343119997193e-08	5	44	9.5189347413437e-09	5.330603455152471e-07
24473	1311178	9.529272126349738e-08	5	2	9.5189347413437e-09	1.90378694826874e-08
24474	1222026	9.523906426475028e-08	18	38	2.8556804224031098e-08	4.1883312861912276e-07
24475	1439654	9.52324334580779e-08	5	2	9.5189347413437e-09	1.90378694826874e-08
24476	1457826	9.521969009835963e-08	29	25	1.90378694826874e-08	2.474923032749362e-07
24477	405304	9.519686564070254e-08	14	0	1.237461516374681e-07	0.0
24478	816764	9.519633318834665e-08	11	29	9.5189347413437e-09	2.760491074989673e-07
24479	5545	9.516850367854398e-08	13	11	1.90378694826874e-08	1.0470828215478069e-07
24480	427741	9.512819348551856e-08	21	0	9.5189347413437e-09	0.0
24481	958231	9.507407502806302e-08	12	1	9.5189347413437e-09	9.5189347413437e-09
24482	1509570	9.505941483986342e-08	1	43	9.5189347413437e-09	4.473899328431539e-07
24483	602798	9.504186521021236e-08	9	15	9.5189347413437e-09	1.90378694826874e-07
24484	496405	9.499040901453636e-08	21	60	9.5189347413437e-09	7.139201056007774e-07
24485	1455097	9.497125492845282e-08	8	29	9.5189347413437e-09	3.141248464643421e-07
24486	948192	9.492689809752242e-08	10	13	1.90378694826874e-08	1.618218906028429e-07
24487	18901	9.48652472140718e-08	15	41	9.5189347413437e-09	4.473899328431539e-07
24488	1258059	9.478892194369208e-08	9	2	1.90378694826874e-08	1.90378694826874e-08
24489	900545	9.475305595299742e-08	39	59	7.61514779307496e-08	1.1517911037025877e-06
24490	600305	9.466684126752713e-08	10	4	2.8556804224031098e-08	3.80757389653748e-08
24491	879245	9.466513032062344e-08	16	10	9.5189347413437e-09	9.5189347413437e-08
24492	295172	9.465472975127117e-08	3	1	1.90378694826874e-08	9.5189347413437e-09
24493	593290	9.460443075204873e-08	8	0	9.5189347413437e-09	0.0
24494	280585	9.457571382165285e-08	15	27	9.5189347413437e-09	2.570112380162799e-07
24495	1244853	9.456641365383618e-08	31	1	1.90378694826874e-08	2.8556804224031098e-08
24496	999122	9.456503637707552e-08	6	23	1.90378694826874e-08	2.6653017275762357e-07
24497	1059515	9.450555789923704e-08	8	39	2.8556804224031098e-08	3.997952591364354e-07
24498	298552	9.44862050309406e-08	1	7	9.5189347413437e-09	7.61514779307496e-08
24499	61316	9.448512592749928e-08	1	13	9.5189347413437e-09	1.237461516374681e-07
24500	868792	9.444810274035108e-08	1	18	9.5189347413437e-09	2.189354990509051e-07
24501	975219	9.441826411032542e-08	10	4	1.90378694826874e-08	5.7113608448062197e-08
24502	1680958	9.439574492535244e-08	10	29	9.5189347413437e-09	3.236437812056858e-07
24503	194370	9.438410906653443e-08	1	0	9.5189347413437e-09	0.0
24504	1154351	9.435921159437168e-08	3	12	9.5189347413437e-09	1.3326508637881179e-07
24505	1305872	9.435806859664764e-08	23	1	2.8556804224031098e-08	9.5189347413437e-09
24506	1756209	9.435062846239426e-08	10	1	9.5189347413437e-09	1.90378694826874e-08
24507	740401	9.425070490360028e-08	59	5	9.5189347413437e-09	9.5189347413437e-08
24508	427251	9.423453255070982e-08	11	59	9.5189347413437e-09	6.282496929286842e-07
24509	1465608	9.422537437018803e-08	16	67	9.5189347413437e-09	7.710337140488397e-07
24510	949336	9.419585521157592e-08	3	36	2.8556804224031098e-08	4.378709981018102e-07
24511	1025719	9.415115051177297e-08	5	21	9.5189347413437e-09	1.998976295682177e-07
24512	1295371	9.414444161208843e-08	23	4	9.5189347413437e-09	3.80757389653748e-08
24513	1671340	9.412170234680834e-08	3	0	9.5189347413437e-09	0.0
24514	920072	9.408649659703502e-08	15	11	1.90378694826874e-08	1.1422721689612439e-07
24515	96790	9.407863050089689e-08	3	30	9.5189347413437e-09	3.426816506883732e-07
24516	802112	9.40357148410099e-08	8	28	9.5189347413437e-09	3.141248464643421e-07
24517	612400	9.403452924709736e-08	19	18	9.5189347413437e-09	2.0941656430956138e-07
24518	1200914	9.402239643274716e-08	2	26	9.5189347413437e-09	3.046059117229984e-07
24519	90471	9.39911876253256e-08	1	2	9.5189347413437e-09	1.90378694826874e-08
24520	72072	9.396750414453435e-08	2	30	1.90378694826874e-08	2.9508697698165467e-07
24521	231452	9.394146367464755e-08	23	13	9.5189347413437e-09	1.237461516374681e-07
24522	1485531	9.389651759644328e-08	5	59	9.5189347413437e-09	5.901739539633093e-07
24523	1255415	9.387339496546697e-08	13	37	1.90378694826874e-08	5.520982149979346e-07
24524	2285	9.386348425228213e-08	5	31	1.90378694826874e-08	7.519958445661523e-07
24525	82067	9.383238193533173e-08	2	0	9.5189347413437e-09	0.0
24526	1631438	9.38119854604177e-08	13	0	9.5189347413437e-09	0.0
24527	763842	9.37714551870852e-08	2	17	9.5189347413437e-09	1.618218906028429e-07
24528	1240765	9.375630514271811e-08	39	8	1.90378694826874e-08	8.56704126720933e-08
24529	322645	9.375464389136764e-08	5	4	9.5189347413437e-09	4.75946737067185e-08
24530	1590572	9.360293046675463e-08	39	79	9.5189347413437e-09	9.233366699103389e-07
24531	893350	9.347908204876798e-08	20	3	9.5189347413437e-09	5.7113608448062197e-08
24532	1185203	9.34154717406476e-08	2	1	9.5189347413437e-09	9.5189347413437e-09
24533	213890	9.340741396166136e-08	13	56	9.5189347413437e-09	6.187307581873405e-07
24534	476866	9.339224971856481e-08	6	0	9.5189347413437e-09	0.0
24535	968628	9.337493436795036e-08	11	8	9.5189347413437e-09	8.56704126720933e-08
24536	1002333	9.337411084163985e-08	28	2	9.5189347413437e-09	1.90378694826874e-08
24537	551212	9.329654318242964e-08	16	53	9.5189347413437e-09	5.520982149979346e-07
24538	1455103	9.328835051551327e-08	12	15	1.90378694826874e-08	1.618218906028429e-07
24539	1485502	9.324072087743518e-08	10	2	1.90378694826874e-08	1.90378694826874e-08
24540	998608	9.32340403752096e-08	13	12	9.5189347413437e-09	1.3326508637881179e-07
24541	799745	9.321894712576049e-08	17	7	1.90378694826874e-08	8.56704126720933e-08
24542	550821	9.31989198178132e-08	8	5	9.5189347413437e-09	5.7113608448062197e-08
24543	622617	9.313071622070243e-08	10	0	9.5189347413437e-09	0.0
24544	1498934	9.312637850884288e-08	5	4	9.5189347413437e-09	4.75946737067185e-08
24545	1455058	9.312449007782057e-08	1	5	1.90378694826874e-08	4.75946737067185e-08
24546	23027	9.309069000226686e-08	1	4	9.5189347413437e-09	4.75946737067185e-08
24547	1469641	9.308671435800933e-08	5	40	9.5189347413437e-09	4.473899328431539e-07
24548	671859	9.30772225073445e-08	14	11	9.5189347413437e-09	1.237461516374681e-07
24549	950281	9.305214045169837e-08	13	37	9.5189347413437e-09	3.80757389653748e-07
24550	275963	9.303806951077263e-08	4	23	9.5189347413437e-09	2.379733685335925e-07
24551	1476867	9.303245391325888e-08	1	56	9.5189347413437e-09	6.377686276700279e-07
24552	197599	9.296938315685915e-08	9	2	9.5189347413437e-09	1.90378694826874e-08
24553	896683	9.294467736754453e-08	6	10	2.8556804224031098e-08	1.1422721689612439e-07
24554	3696	9.292085899882311e-08	3	10	2.8556804224031098e-08	1.0470828215478069e-07
24555	1531923	9.286094745973517e-08	8	53	9.5189347413437e-09	5.520982149979346e-07
24556	233534	9.281688170275937e-08	3	9	9.5189347413437e-09	8.56704126720933e-08
24557	1551250	9.278489196521577e-08	7	0	1.90378694826874e-08	0.0
24558	505706	9.269690243855907e-08	10	0	9.5189347413437e-09	0.0
24559	1554887	9.268334265189501e-08	20	34	9.5189347413437e-09	3.712384549124043e-07
24560	1480548	9.261510355796051e-08	22	25	9.5189347413437e-09	2.85568042240311e-07
24561	1488619	9.26073297535641e-08	6	28	9.5189347413437e-09	3.6171952017106057e-07
24562	841045	9.259702857531825e-08	14	10	3.80757389653748e-08	9.5189347413437e-08
24563	836401	9.25860529574216e-08	4	2	9.5189347413437e-09	1.90378694826874e-08
24564	942245	9.258003979548208e-08	10	4	9.5189347413437e-09	4.75946737067185e-08
24565	1349869	9.25386859958391e-08	2	6	9.5189347413437e-09	1.3326508637881179e-07
24566	1524700	9.250933722198086e-08	23	45	9.5189347413437e-09	7.234390403421211e-07
24567	354542	9.250463034315455e-08	3	10	9.5189347413437e-09	9.5189347413437e-08
24568	193117	9.249641637814392e-08	9	0	1.90378694826874e-08	0.0
24569	335114	9.249289509323011e-08	4	24	9.5189347413437e-09	2.2845443379224879e-07
24570	1498099	9.248412027840458e-08	16	22	9.5189347413437e-09	2.0941656430956138e-07
24571	950540	9.247703511238848e-08	2	22	9.5189347413437e-09	2.2845443379224879e-07
